ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Juneteenth National Independence Day (observed),Juneteenth National Independence Day (observed)_lower,Juneteenth National Independence Day (observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving Day,Thanksgiving Day_lower,Thanksgiving Day_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-11-22,3008.12760090291,2496.492679229618,2806.7727359619635,3008.12760090291,3008.12760090291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357.1057228471427,-357.1057228471427,-357.1057228471427,0.0,0.0,0.0,-125.25335652502936,-125.25335652502936,-125.25335652502936,-181.7052463443431,-181.7052463443431,-181.7052463443431,-50.1471199777703,-50.1471199777703,-50.1471199777703,0.0,0.0,0.0,2651.0218780557675
2023-11-23,3010.0547146224685,2507.11469563577,2826.729851747621,3010.0547146224685,3010.0547146224685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-148.4853032394059,-148.4853032394059,-148.4853032394059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-334.62289054845843,-334.62289054845843,-334.62289054845843,-148.4853032394059,-148.4853032394059,-148.4853032394059,-128.50294220211853,-128.50294220211853,-128.50294220211853,-16.871418494061352,-16.871418494061352,-16.871418494061352,-40.763226612872636,-40.763226612872636,-40.763226612872636,0.0,0.0,0.0,2675.43182407401
2023-11-24,3011.9818283420277,2835.5827374356663,3170.430209412026,3011.9818283420277,3011.9818283420277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.415410318185545,-4.415410318185545,-4.415410318185545,0.0,0.0,0.0,-123.57790500344618,-123.57790500344618,-123.57790500344618,151.09902358522191,151.09902358522191,151.09902358522191,-31.93652889996132,-31.93652889996132,-31.93652889996132,0.0,0.0,0.0,3007.5664180238423
2023-11-25,3013.908942061587,2918.407791660028,3246.949324943838,3013.908942061587,3013.908942061587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.41708683163884,67.41708683163884,67.41708683163884,0.0,0.0,0.0,-119.05455362654908,-119.05455362654908,-119.05455362654908,210.10629700230209,210.10629700230209,210.10629700230209,-23.63465654411411,-23.63465654411411,-23.63465654411411,0.0,0.0,0.0,3081.3260288932256
2023-11-26,3015.836055781145,2807.121111555606,3142.5028271949973,3015.836055781145,3015.836055781145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.12464515728198,-35.12464515728198,-35.12464515728198,0.0,0.0,0.0,-118.85439412846546,-118.85439412846546,-118.85439412846546,99.53715595011056,99.53715595011056,99.53715595011056,-15.807406978927084,-15.807406978927084,-15.807406978927084,0.0,0.0,0.0,2980.7114106238632
2023-11-27,3017.7631695007044,2672.008273633987,2994.5378477015897,3017.7631695007044,3017.7631695007044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-188.22617146831394,-188.22617146831394,-188.22617146831394,0.0,0.0,0.0,-120.53433574332892,-120.53433574332892,-120.53433574332892,-59.302944458648085,-59.302944458648085,-59.302944458648085,-8.388891266336948,-8.388891266336948,-8.388891266336948,0.0,0.0,0.0,2829.5369980323903
2023-11-28,3019.6902832202636,2535.668188178867,2846.877941822095,3019.6902832202636,3019.6902832202636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-322.562969711905,-322.562969711905,-322.562969711905,0.0,0.0,0.0,-118.39995216101272,-118.39995216101272,-118.39995216101272,-202.86286724114566,-202.86286724114566,-202.86286724114566,-1.3001503097466316,-1.3001503097466316,-1.3001503097466316,0.0,0.0,0.0,2697.1273135083584
2023-11-29,3021.617396939822,2564.0905386710697,2900.286807595453,3021.617396939822,3021.617396939822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-284.4258043244223,-284.4258043244223,-284.4258043244223,0.0,0.0,0.0,-108.26839646747209,-108.26839646747209,-108.26839646747209,-181.7052463442779,-181.7052463442779,-181.7052463442779,5.5478384873276605,5.5478384873276605,5.5478384873276605,0.0,0.0,0.0,2737.1915926153997
2023-11-30,3023.544510659381,2778.699143302079,3092.6583626194188,3023.544510659381,3023.544510659381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.60056114456421,-94.60056114456421,-94.60056114456421,0.0,0.0,0.0,-89.97999795408258,-89.97999795408258,-89.97999795408258,-16.87141849395321,-16.87141849395321,-16.87141849395321,12.25085530347156,12.25085530347156,12.25085530347156,0.0,0.0,0.0,2928.9439495148167
2023-12-01,3025.4716243789394,2959.351749736022,3276.2009581106577,3025.4716243789394,3025.4716243789394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.6803226692896,103.6803226692896,103.6803226692896,0.0,0.0,0.0,-66.3266334919945,-66.3266334919945,-66.3266334919945,151.09902358534382,151.09902358534382,151.09902358534382,18.90793257594023,18.90793257594023,18.90793257594023,0.0,0.0,0.0,3129.151947048229
2023-12-02,3027.3987380984986,3060.5447620294967,3385.4717614299516,3027.3987380984986,3027.3987380984986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.46313469367166,195.46313469367166,195.46313469367166,0.0,0.0,0.0,-40.26091819776092,-40.26091819776092,-40.26091819776092,210.1062970024305,210.1062970024305,210.1062970024305,25.617755889002108,25.617755889002108,25.617755889002108,0.0,0.0,0.0,3222.8618727921703
2023-12-03,3029.325851818057,2973.7722537306176,3306.466662300283,3029.325851818057,3029.325851818057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.8104242642107,118.8104242642107,118.8104242642107,0.0,0.0,0.0,-13.201811075532772,-13.201811075532772,-13.201811075532772,99.53715595061085,99.53715595061085,99.53715595061085,32.475079389132596,32.475079389132596,32.475079389132596,0.0,0.0,0.0,3148.1362760822676
2023-12-04,3031.252965537616,2863.2617937103855,3187.5236912601617,3031.252965537616,3031.252965537616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.243984152743432,-5.243984152743432,-5.243984152743432,0.0,0.0,0.0,14.491696710351908,14.491696710351908,14.491696710351908,-59.302944458781475,-59.302944458781475,-59.302944458781475,39.56726359568612,39.56726359568612,39.56726359568612,0.0,0.0,0.0,3026.0089813848726
2023-12-05,3033.180079257175,2763.962152495649,3076.688293032683,3033.180079257175,3033.180079257175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.74573637980296,-113.74573637980296,-113.74573637980296,0.0,0.0,0.0,42.14609096066446,42.14609096066446,42.14609096066446,-202.86286724118924,-202.86286724118924,-202.86286724118924,46.97103990072183,46.97103990072183,46.97103990072183,0.0,0.0,0.0,2919.434342877372
2023-12-06,3035.107192976734,2815.7741974867326,3129.2659477037796,3035.107192976734,3035.107192976734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.61924180462613,-58.61924180462613,-58.61924180462613,0.0,0.0,0.0,68.33640508860276,68.33640508860276,68.33640508860276,-181.7052463441628,-181.7052463441628,-181.7052463441628,54.749599450933935,54.749599450933935,54.749599450933935,0.0,0.0,0.0,2976.487951172108
2023-12-07,3037.034306696293,3007.8388395977317,3345.561511022499,3037.034306696293,3037.034306696293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.81342021262913,137.81342021262913,137.81342021262913,0.0,0.0,0.0,91.73474403579486,91.73474403579486,91.73474403579486,-16.87141849379597,-16.87141849379597,-16.87141849379597,62.95009467063019,62.95009467063019,62.95009467063019,0.0,0.0,0.0,3174.8477269089217
2023-12-08,3038.733462047715,3205.2613120063697,3532.5700902153612,3038.733462047715,3038.733462047715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.61085511056655,334.61085511056655,334.61085511056655,0.0,0.0,0.0,111.9102018346863,111.9102018346863,111.9102018346863,151.09902358542712,151.09902358542712,151.09902358542712,71.60162969045315,71.60162969045315,71.60162969045315,0.0,0.0,0.0,3373.3443171582817
2023-12-09,3040.4326173991367,3296.1490994198734,3620.435476550498,3040.4326173991367,3040.4326173991367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.6230473610824,419.6230473610824,419.6230473610824,0.0,0.0,0.0,128.80294862074584,128.80294862074584,128.80294862074584,210.10629700241225,210.10629700241225,210.10629700241225,80.71380173792438,80.71380173792438,80.71380173792438,0.0,0.0,0.0,3460.055664760219
2023-12-10,3042.131772750559,3225.7150765220613,3538.441465449225,3042.131772750559,3042.131772750559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.12521080616284,331.12521080616284,331.12521080616284,0.0,0.0,0.0,141.31221532170363,141.31221532170363,141.31221532170363,99.53715595050035,99.53715595050035,99.53715595050035,90.27583953395886,90.27583953395886,90.27583953395886,0.0,0.0,0.0,3373.256983556722
2023-12-11,3043.8309281019815,3070.1146309630644,3394.62500093843,3043.8309281019815,3043.8309281019815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.78106383131168,187.78106383131168,187.78106383131168,0.0,0.0,0.0,146.8276409051286,146.8276409051286,146.8276409051286,-59.302944458891226,-59.302944458891226,-59.302944458891226,100.25636738507436,100.25636738507436,100.25636738507436,0.0,0.0,0.0,3231.611991933293
2023-12-12,3045.530083453403,2932.6115654941614,3252.163968050909,3045.530083453403,3045.530083453403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.59415988029654,50.59415988029654,50.59415988029654,0.0,0.0,0.0,142.85322165510624,142.85322165510624,142.85322165510624,-202.86286724127362,-202.86286724127362,-202.86286724127362,110.60380546646394,110.60380546646394,110.60380546646394,0.0,0.0,0.0,3096.1242433336997
2023-12-13,3047.2292388048254,2951.966561073367,3273.547759885761,3047.2292388048254,3047.2292388048254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.13206902331423,69.13206902331423,69.13206902331423,0.0,0.0,0.0,129.58991708976728,129.58991708976728,129.58991708976728,-181.70524634409756,-181.70524634409756,-181.70524634409756,121.24739827764448,121.24739827764448,121.24739827764448,0.0,0.0,0.0,3116.3613078281396
2023-12-14,3048.928394156248,3126.3033545514645,3430.407049124454,3048.928394156248,3048.928394156248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.04713317303654,226.04713317303654,226.04713317303654,0.0,0.0,0.0,110.8197067116638,110.8197067116638,110.8197067116638,-16.871418494443162,-16.871418494443162,-16.871418494443162,132.0988449558159,132.0988449558159,132.0988449558159,0.0,0.0,0.0,3274.9755273292844
2023-12-15,3050.62754950767,3278.243456715544,3602.8928542057615,3050.62754950767,3050.62754950767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.69926085723176,385.69926085723176,385.69926085723176,0.0,0.0,0.0,91.54574969456365,91.54574969456365,91.54574969456365,151.09902358551048,151.09902358551048,151.09902358551048,143.05448757715772,143.05448757715772,143.05448757715772,0.0,0.0,0.0,3436.326810364902
2023-12-16,3052.3267048590924,3334.4106229834547,3656.4326008563876,3052.3267048590924,3052.3267048590924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.9985794431658,437.9985794431658,437.9985794431658,0.0,0.0,0.0,73.89428517223816,73.89428517223816,73.89428517223816,210.10629700237348,210.10629700237348,210.10629700237348,153.99799726855412,153.99799726855412,153.99799726855412,0.0,0.0,0.0,3490.3252843022583
2023-12-17,3054.0258602105146,3223.9953060128037,3536.200103816805,3054.0258602105146,3054.0258602105146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.25876051324553,319.25876051324553,319.25876051324553,0.0,0.0,0.0,54.918121203309276,54.918121203309276,54.918121203309276,99.53715595038808,99.53715595038808,99.53715595038808,164.8034833595482,164.8034833595482,164.8034833595482,0.0,0.0,0.0,3373.28462072376
2023-12-18,3055.7250155619367,3055.4428215895964,3360.5039828965355,3055.7250155619367,3055.7250155619367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.86281032827497,144.86281032827497,144.86281032827497,0.0,0.0,0.0,28.82681644155611,28.82681644155611,28.82681644155611,-59.30294445902463,-59.30294445902463,-59.30294445902463,175.33893834574346,175.33893834574346,175.33893834574346,0.0,0.0,0.0,3200.5878258902117
2023-12-19,3057.424170913359,2866.469800494303,3196.4021259935794,3057.424170913359,3057.424170913359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.980217950459615,-24.980217950459615,-24.980217950459615,0.0,0.0,0.0,-7.587272177849028,-7.587272177849028,-7.587272177849028,-202.8628672409852,-202.8628672409852,-202.8628672409852,185.46992146837454,185.46992146837454,185.46992146837454,0.0,0.0,0.0,3032.4439529628994
2023-12-20,3059.123326264781,2873.1772905686444,3175.6767125935753,3059.123326264781,3059.123326264781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.33732908929317,-37.33732908929317,-37.33732908929317,0.0,0.0,0.0,-50.695459268868106,-50.695459268868106,-50.695459268868106,-181.70524634403236,-181.70524634403236,-181.70524634403236,195.0633765236073,195.0633765236073,195.0633765236073,0.0,0.0,0.0,3021.785997175488
2023-12-21,3060.8224816162033,2991.934934248572,3309.5248856403073,3060.8224816162033,3060.8224816162033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.28717418291164,96.28717418291164,96.28717418291164,0.0,0.0,0.0,-90.83288262909986,-90.83288262909986,-90.83288262909986,-16.87141849428592,-16.87141849428592,-16.87141849428592,203.9914753062974,203.9914753062974,203.9914753062974,0.0,0.0,0.0,3157.109655799115
2023-12-22,3062.5216369676255,3153.2765825119677,3469.3704229566088,3062.5216369676255,3062.5216369676255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.19410523123267,245.19410523123267,245.19410523123267,0.0,0.0,0.0,-118.04029533983442,-118.04029533983442,-118.04029533983442,151.09902358563238,151.09902358563238,151.09902358563238,212.1353769854347,212.1353769854347,212.1353769854347,0.0,0.0,0.0,3307.715742198858
2023-12-23,3064.2207923190476,3197.8941710636927,3525.094377614702,3064.2207923190476,3064.2207923190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.02615262541246,301.02615262541246,301.02615262541246,0.0,0.0,0.0,-128.46894010881252,-128.46894010881252,-128.46894010881252,210.10629700235523,210.10629700235523,210.10629700235523,219.38879573186983,219.38879573186983,219.38879573186983,0.0,0.0,0.0,3365.24694494446
2023-12-24,3065.9199476704703,3107.667980827434,3420.7529940832173,3065.9199476704703,3065.9199476704703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.7247272738376,198.7247272738376,198.7247272738376,0.0,0.0,0.0,-126.47370269097034,-126.47370269097034,-126.47370269097034,99.53715595027757,99.53715595027757,99.53715595027757,225.6612740145304,225.6612740145304,225.6612740145304,0.0,0.0,0.0,3264.644674944308
2023-12-25,3067.619103021892,2796.0450769766594,3113.094883395172,3067.619103021892,3067.619103021892,-162.18861511187214,-162.18861511187214,-162.18861511187214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.4752772184524,-111.4752772184524,-111.4752772184524,-162.18861511187214,-162.18861511187214,-162.18861511187214,-120.86478464887814,-120.86478464887814,-120.86478464887814,-59.30294445845299,-59.30294445845299,-59.30294445845299,230.88106700075087,230.88106700075087,230.88106700075087,0.0,0.0,0.0,2956.1438258034395
2023-12-26,3069.318258373314,2831.0782722647164,3149.2458949935167,3069.318258373314,3069.318258373314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.3006677228442,-86.3006677228442,-86.3006677228442,0.0,0.0,0.0,-118.43535469166639,-118.43535469166639,-118.43535469166639,-202.8628672410288,-202.8628672410288,-202.8628672410288,234.99755420985093,234.99755420985093,234.99755420985093,0.0,0.0,0.0,2983.01759065047
